precision,recall,threshold
0.3562005277044855,0.9574468085106383,0.2844683289241438
0.35667107001321,0.9574468085106383,0.28479071304502873
0.35714285714285715,0.9574468085106383,0.28507594064595115
0.3576158940397351,0.9574468085106383,0.2860317192203667
0.356763925729443,0.9539007092198581,0.2870713773274439
0.35723771580345287,0.9539007092198581,0.28749026518797577
0.35771276595744683,0.9539007092198581,0.28761185487153473
0.3581890812250333,0.9539007092198581,0.2884050062268248
0.3586666666666667,0.9539007092198581,0.2886183180372966
0.3591455273698264,0.9539007092198581,0.2888959902588528
0.3582887700534759,0.950354609929078,0.2891357776034658
0.35876840696117807,0.950354609929078,0.2893993629285739
0.35924932975871315,0.950354609929078,0.2898707773866405
0.3597315436241611,0.950354609929078,0.2899548340026026
0.3588709677419355,0.9468085106382979,0.29009698686200575
0.35935397039030953,0.9468085106382979,0.2914139246412204
0.35983827493261455,0.9468085106382979,0.292275093835123
0.3603238866396761,0.9468085106382979,0.2923683335924734
0.3608108108108108,0.9468085106382979,0.29252835551713813
0.36129905277401897,0.9468085106382979,0.2932440237974002
0.3604336043360434,0.9432624113475178,0.2939117808807924
0.36092265943012214,0.9432624113475178,0.2941633351545012
0.36141304347826086,0.9432624113475178,0.29553439565538464
0.3619047619047619,0.9432624113475178,0.2959018053823526
0.36239782016348776,0.9432624113475178,0.2959981499614119
0.36289222373806274,0.9432624113475178,0.29650835316442437
0.3633879781420765,0.9432624113475178,0.2966393169823976
0.36388508891928867,0.9432624113475178,0.2980550637580179
0.3643835616438356,0.9432624113475178,0.2985177099673985
0.36488340192043894,0.9432624113475178,0.29855465750239607
0.36538461538461536,0.9432624113475178,0.2986710346199267
0.3658872077028886,0.9432624113475178,0.2993126190548387
0.36639118457300274,0.9432624113475178,0.29991141208758465
0.36551724137931035,0.9397163120567376,0.30049500504436477
0.3660220994475138,0.9397163120567376,0.3008163310551679
0.3665283540802213,0.9397163120567376,0.30094639264899203
0.3670360110803324,0.9397163120567376,0.3018903807330632
0.36754507628294036,0.9397163120567376,0.30297002244851035
0.3680555555555556,0.9397163120567376,0.30354341657452544
0.36856745479833103,0.9397163120567376,0.3037845158715065
0.36908077994428967,0.9397163120567376,0.3046883079709932
0.3695955369595537,0.9397163120567376,0.3054742950159455
0.37011173184357543,0.9397163120567376,0.3069478844436289
0.36923076923076925,0.9361702127659575,0.3073273677803587
0.3697478991596639,0.9361702127659575,0.3077275497352409
0.3702664796633941,0.9361702127659575,0.3082834125633446
0.3693820224719101,0.9326241134751773,0.30840707676647466
0.369901547116737,0.9326241134751773,0.30862292239303074
0.3704225352112676,0.9326241134751773,0.3100138537289986
0.3709449929478138,0.9326241134751773,0.3104831921924406
0.3714689265536723,0.9326241134751773,0.31055195628479376
0.371994342291372,0.9326241134751773,0.3108123923632563
0.37252124645892354,0.9326241134751773,0.311421861511939
0.3730496453900709,0.9326241134751773,0.311452164987266
0.37357954545454547,0.9326241134751773,0.3119476468776221
0.3741109530583215,0.9326241134751773,0.3119789331193962
0.37464387464387466,0.9326241134751773,0.31226900366793225
0.3751783166904422,0.9326241134751773,0.31258786771524283
0.3757142857142857,0.9326241134751773,0.3134650861835932
0.37625178826895567,0.9326241134751773,0.3172468089704881
0.37679083094555876,0.9326241134751773,0.3179507299016254
0.37733142037302725,0.9326241134751773,0.31900917706374454
0.37787356321839083,0.9326241134751773,0.3198854469027547
0.37841726618705035,0.9326241134751773,0.32146777326035936
0.37896253602305474,0.9326241134751773,0.32329291315085334
0.37806637806637805,0.9290780141843972,0.3237345918999166
0.3786127167630058,0.9290780141843972,0.3237462154981627
0.3791606367583213,0.9290780141843972,0.32426382863035536
0.37971014492753624,0.9290780141843972,0.32463276886379505
0.3788098693759071,0.925531914893617,0.3258964447901888
0.3793604651162791,0.925531914893617,0.3259840852478111
0.3799126637554585,0.925531914893617,0.326093284704727
0.380466472303207,0.925531914893617,0.3270064203530874
0.381021897810219,0.925531914893617,0.3279689865928878
0.3815789473684211,0.925531914893617,0.3296102570950136
0.3821376281112738,0.925531914893617,0.32981064609247573
0.38269794721407624,0.925531914893617,0.33090863117743463
0.3832599118942731,0.925531914893617,0.33102645502189854
0.38382352941176473,0.925531914893617,0.33172378093842075
0.38438880706921946,0.925531914893617,0.3322995444067038
0.38495575221238937,0.925531914893617,0.33285717317782976
0.38404726735598227,0.9219858156028369,0.33292594966416467
0.38461538461538464,0.9219858156028369,0.3331869245184296
0.3851851851851852,0.9219858156028369,0.3332077092363646
0.3857566765578635,0.9219858156028369,0.33496925705212455
0.3863298662704309,0.9219858156028369,0.3350910448238329
0.3869047619047619,0.9219858156028369,0.3355464690254785
0.3859910581222057,0.9184397163120568,0.33696172920595274
0.38656716417910447,0.9184397163120568,0.33893998929010316
0.38714499252615847,0.9184397163120568,0.33992492464441987
0.38622754491017963,0.9148936170212766,0.34018911050368916
0.3868065967016492,0.9148936170212766,0.34034647396188045
0.3858858858858859,0.9113475177304965,0.34118768437908287
0.3849624060150376,0.9078014184397163,0.3414964712987185
0.3855421686746988,0.9078014184397163,0.3421980300041654
0.3861236802413273,0.9078014184397163,0.3426653389692633
0.3851963746223565,0.9042553191489362,0.3434032519239098
0.3857791225416036,0.9042553191489362,0.3446973499496029
0.38636363636363635,0.9042553191489362,0.34574541429800304
0.38694992412746587,0.9042553191489362,0.3463814208045843
0.38753799392097266,0.9042553191489362,0.34647211921939014
0.3881278538812785,0.9042553191489362,0.34673714618336365
0.38871951219512196,0.9042553191489362,0.34683503558746337
0.38778625954198476,0.900709219858156,0.34718239718586863
0.38837920489296635,0.900709219858156,0.34773487771270056
0.3889739663093415,0.900709219858156,0.34806459820121133
